2058317,2024-07-19,1,Jagiellonia Białystok,2,Puszcza Niepołomice,0,https://www.thesportsdb.com/images/media/event/thumb/cwllnb1717916710.jpg
2058323,2024-07-19,1,Śląsk Wrocław,1,Lechia Gdańsk,1,https://www.thesportsdb.com/images/media/event/thumb/2323gx1655758613.jpg
2058316,2024-07-20,1,GKS Katowice,1,Radomiak Radom,2,https://www.thesportsdb.com/images/media/event/thumb/h1upae1717916709.jpg
2058321,2024-07-20,1,Pogoń Szczecin,3,Korona Kielce,0,https://www.thesportsdb.com/images/media/event/thumb/ermqqg1655758665.jpg
2058319,2024-07-20,1,Legia Warszawa,2,Zagłębie Lubin,0,https://www.thesportsdb.com/images/media/event/thumb/mtra6m1655758587.jpg
2058315,2024-07-21,1,Cracovia Kraków,1,Piast Gliwice,1,https://www.thesportsdb.com/images/media/event/thumb/0vw8ku1655758597.jpg
2058318,2024-07-21,1,Lech Poznań,2,Górnik Zabrze,0,https://www.thesportsdb.com/images/media/event/thumb/1i54281655758687.jpg
2058320,2024-07-21,1,Motor Lublin,0,Raków Częstochowa,2,https://www.thesportsdb.com/images/media/event/thumb/qn3vg21717916710.jpg
2058322,2024-07-22,1,Stal Mielec,1,Widzew Łódź,1,https://www.thesportsdb.com/images/media/event/thumb/mhjl071717916711.jpg
2058328,2024-07-26,2,Puszcza Niepołomice,2,Górnik Zabrze,2,https://www.thesportsdb.com/images/media/event/thumb/3zhi0r1717916712.jpg
2058326,2024-07-26,2,Lechia Gdańsk,0,Motor Lublin,2,https://www.thesportsdb.com/images/media/event/thumb/87horq1717916712.jpg
2058331,2024-07-27,2,Stal Mielec,0,GKS Katowice,1,https://www.thesportsdb.com/images/media/event/thumb/60mmcn1717916713.jpg
2058329,2024-07-27,2,Radomiak Radom,2,Jagiellonia Białystok,3,https://www.thesportsdb.com/images/media/event/thumb/ohclcz1655758653.jpg
2058332,2024-07-27,2,Widzew Łódź,2,Lech Poznań,1,https://www.thesportsdb.com/images/media/event/thumb/2gm6q51717916713.jpg
2058324,2024-07-28,2,Zagłębie Lubin,2,Pogoń Szczecin,2,https://www.thesportsdb.com/images/media/event/thumb/324zj81655758661.jpg
2058327,2024-07-28,2,Piast Gliwice,2,Śląsk Wrocław,0,https://www.thesportsdb.com/images/media/event/thumb/0mjo5q1655758613.jpg
2058325,2024-07-28,2,Korona Kielce,0,Legia Warszawa,1,https://www.thesportsdb.com/images/media/event/thumb/bxgoeh1655758583.jpg
2058330,2024-07-29,2,Raków Częstochowa,0,Cracovia Kraków,1,https://www.thesportsdb.com/images/media/event/thumb/0jkiy01655758666.jpg
2058337,2024-08-02,3,Zagłębie Lubin,1,Puszcza Niepołomice,0,https://www.thesportsdb.com/images/media/event/thumb/xksdqs1717916715.jpg
2058335,2024-08-02,3,Górnik Zabrze,1,Pogoń Szczecin,0,https://www.thesportsdb.com/images/media/event/thumb/g4xrg21655758696.jpg
2058334,2024-08-03,3,GKS Katowice,0,Raków Częstochowa,1,https://www.thesportsdb.com/images/media/event/thumb/i99nvw1717916714.jpg
2058336,2024-08-03,3,Jagiellonia Białystok,2,Stal Mielec,0,https://www.thesportsdb.com/images/media/event/thumb/2sw7s21655758610.jpg
2058338,2024-08-03,3,Lech Poznań,3,Lechia Gdańsk,1,https://www.thesportsdb.com/images/media/event/thumb/fadenz1655758658.jpg
2058340,2024-08-04,3,Motor Lublin,1,Korona Kielce,1,https://www.thesportsdb.com/images/media/event/thumb/sudkfr1717916715.jpg
2058339,2024-08-04,3,Legia Warszawa,1,Piast Gliwice,2,https://www.thesportsdb.com/images/media/event/thumb/88m2wk1655758595.jpg
2058333,2024-08-05,3,Cracovia Kraków,1,Widzew Łódź,3,https://www.thesportsdb.com/images/media/event/thumb/qvznqz1687156291.jpg
2058348,2024-08-09,4,Radomiak Radom,1,Górnik Zabrze,2,https://www.thesportsdb.com/images/media/event/thumb/fnq1rd1655758592.jpg
2058349,2024-08-09,4,Raków Częstochowa,0,Lech Poznań,0,https://www.thesportsdb.com/images/media/event/thumb/hg69km1655758693.jpg
2058342,2024-08-10,4,Korona Kielce,0,Cracovia Kraków,2,https://www.thesportsdb.com/images/media/event/thumb/wv2rdq1655758644.jpg
2058346,2024-08-10,4,Pogoń Szczecin,1,Stal Mielec,0,https://www.thesportsdb.com/images/media/event/thumb/hd2esm1655758683.jpg
2058343,2024-08-11,4,Lechia Gdańsk,1,Zagłębie Lubin,1,https://www.thesportsdb.com/images/media/event/thumb/mk94t81655758690.jpg
2058347,2024-08-11,4,Puszcza Niepołomice,2,Legia Warszawa,2,https://www.thesportsdb.com/images/media/event/thumb/dvf97g1717916717.jpg
2058350,2024-08-11,4,Widzew Łódź,0,Śląsk Wrocław,0,https://www.thesportsdb.com/images/media/event/thumb/1bji2y1717916718.jpg
2058345,2024-08-12,4,Piast Gliwice,2,GKS Katowice,2,https://www.thesportsdb.com/images/media/event/thumb/5cnn9a1717916716.jpg
2058357,2024-08-16,5,Puszcza Niepołomice,4,Lechia Gdańsk,1,https://www.thesportsdb.com/images/media/event/thumb/5clhog1717916719.jpg
