1020980,2020-08-21,1,Zagłębie Lubin,2,Lech Poznań,1,https://www.thesportsdb.com/images/media/event/thumb/c2qx331603049541.jpg
1020981,2020-08-22,1,Cracovia Kraków,2,Pogoń Szczecin,1,https://www.thesportsdb.com/images/media/event/thumb/chu08o1603049382.jpg
1020982,2020-08-22,1,Śląsk Wrocław,2,Piast Gliwice,0,https://www.thesportsdb.com/images/media/event/thumb/o7msma1603049487.jpg
1020983,2020-08-22,1,Raków Częstochowa,1,Legia Warszawa,2,https://www.thesportsdb.com/images/media/event/thumb/sikhfi1603049474.jpg
1020984,2020-08-23,1,Wisła Płock,1,Stal Mielec,1,https://www.thesportsdb.com/images/media/event/thumb/gb0wz11603049534.jpg
1020985,2020-08-23,1,Warta Poznań,0,Lechia Gdańsk,1,https://www.thesportsdb.com/images/media/event/thumb/adyoqy1603049507.jpg
1020986,2020-08-23,1,Górnik Zabrze,4,Podbeskidzie Bielsko-Biała,2,https://www.thesportsdb.com/images/media/event/thumb/46ds641603049391.jpg
1020987,2020-08-24,1,Jagiellonia Białystok,1,Wisła Kraków,1,https://www.thesportsdb.com/images/media/event/thumb/1yiowr1603049406.jpg
1020988,2020-08-28,2,Zagłębie Lubin,1,Warta Poznań,0,https://www.thesportsdb.com/images/media/event/thumb/8usbdp1603049546.jpg
1020989,2020-08-28,2,Stal Mielec,0,Górnik Zabrze,2,https://www.thesportsdb.com/images/media/event/thumb/oxqxoh1603049494.jpg
1020990,2020-08-29,2,Lechia Gdańsk,1,Raków Częstochowa,3,https://www.thesportsdb.com/images/media/event/thumb/1kvufa1603049422.jpg
1020991,2020-08-29,2,Wisła Kraków,1,Śląsk Wrocław,3,https://www.thesportsdb.com/images/media/event/thumb/ppzezv1603049522.jpg
1020992,2020-08-29,2,Legia Warszawa,1,Jagiellonia Białystok,2,https://www.thesportsdb.com/images/media/event/thumb/1i5l8d1603049409.jpg
1020993,2020-08-30,2,Piast Gliwice,0,Pogoń Szczecin,1,https://www.thesportsdb.com/images/media/event/thumb/sm0lai1603049444.jpg
1020994,2020-08-30,2,Podbeskidzie Bielsko-Biała,2,Cracovia Kraków,2,https://www.thesportsdb.com/images/media/event/thumb/nsjma91603049450.jpg
1020995,2020-08-30,2,Lech Poznań,2,Wisła Płock,2,https://www.thesportsdb.com/images/media/event/thumb/5igipd1603049437.jpg
1021000,2020-09-11,3,Jagiellonia Białystok,2,Podbeskidzie Bielsko-Biała,2,https://www.thesportsdb.com/images/media/event/thumb/jlr3dr1603049401.jpg
1020996,2020-09-11,3,Wisła Płock,0,Legia Warszawa,1,https://www.thesportsdb.com/images/media/event/thumb/pqucjl1603049528.jpg
1020999,2020-09-12,3,Cracovia Kraków,1,Stal Mielec,1,https://www.thesportsdb.com/images/media/event/thumb/hj4g1d1603049384.jpg
1020997,2020-09-12,3,Warta Poznań,0,Piast Gliwice,0,https://www.thesportsdb.com/images/media/event/thumb/ob8nkj1603049508.jpg
1021002,2020-09-12,3,Śląsk Wrocław,3,Lech Poznań,3,https://www.thesportsdb.com/images/media/event/thumb/vfnf6u1603049486.jpg
1021003,2020-09-13,3,Pogoń Szczecin,2,Wisła Kraków,2,https://www.thesportsdb.com/images/media/event/thumb/lgxbef1603049469.jpg
1020998,2020-09-13,3,Górnik Zabrze,3,Lechia Gdańsk,0,https://www.thesportsdb.com/images/media/event/thumb/d3wrx31603049389.jpg
1021001,2020-09-14,3,Raków Częstochowa,2,Zagłębie Lubin,1,https://www.thesportsdb.com/images/media/event/thumb/g3zgnu1603049481.jpg
1021007,2020-09-18,4,Podbeskidzie Bielsko-Biała,1,Raków Częstochowa,4,https://www.thesportsdb.com/images/media/event/thumb/87uc7x1603049456.jpg
1021010,2020-09-18,4,Wisła Kraków,0,Wisła Płock,3,https://www.thesportsdb.com/images/media/event/thumb/e7bmxo1603049525.jpg
1021006,2020-09-19,4,Lechia Gdańsk,4,Stal Mielec,2,https://www.thesportsdb.com/images/media/event/thumb/z3mwri1603049424.jpg
1021008,2020-09-19,4,Pogoń Szczecin,1,Śląsk Wrocław,0,https://www.thesportsdb.com/images/media/event/thumb/85j2p21603049467.jpg
1021005,2020-09-19,4,Legia Warszawa,1,Górnik Zabrze,3,https://www.thesportsdb.com/images/media/event/thumb/2lmbbk1603049408.jpg
1021009,2020-09-20,4,Zagłębie Lubin,1,Cracovia Kraków,1,https://www.thesportsdb.com/images/media/event/thumb/xynpql1603049536.jpg
1021011,2020-09-20,4,Lech Poznań,1,Warta Poznań,0,https://www.thesportsdb.com/images/media/event/thumb/3km1ma1603049436.jpg
1021004,2020-09-21,4,Piast Gliwice,0,Jagiellonia Białystok,1,https://www.thesportsdb.com/images/media/event/thumb/2tkaur1603049440.jpg
1021019,2020-09-25,5,Wisła Płock,1,Warta Poznań,3,https://www.thesportsdb.com/images/media/event/thumb/y4k2u91603049534.jpg
1021013,2020-09-25,5,Górnik Zabrze,0,Wisła Kraków,0,https://www.thesportsdb.com/images/media/event/thumb/2rr1hu1603049396.jpg
1021014,2020-09-26,5,Cracovia Kraków,2,Raków Częstochowa,2,https://www.thesportsdb.com/images/media/event/thumb/je1l4u1603049382.jpg
1021016,2020-09-26,5,Lechia Gdańsk,4,Podbeskidzie Bielsko-Biała,0,https://www.thesportsdb.com/images/media/event/thumb/b8iez41603049421.jpg
1021012,2020-09-26,5,Jagiellonia Białystok,0,Zagłębie Lubin,1,https://www.thesportsdb.com/images/media/event/thumb/d7njr31603049407.jpg
1021017,2020-09-28,5,Stal Mielec,3,Piast Gliwice,2,https://www.thesportsdb.com/images/media/event/thumb/51yw9v1603049497.jpg
1021023,2020-10-02,6,Raków Częstochowa,3,Wisła Płock,0,https://www.thesportsdb.com/images/media/event/thumb/zz63fx1603049481.jpg
1021024,2020-10-02,6,Śląsk Wrocław,3,Cracovia Kraków,1,https://www.thesportsdb.com/images/media/event/thumb/ne7qxm1603049482.jpg
1021021,2020-10-03,6,Podbeskidzie Bielsko-Biała,1,Stal Mielec,0,https://www.thesportsdb.com/images/media/event/thumb/jruta21603049457.jpg
1021025,2020-10-03,6,Zagłębie Lubin,2,Górnik Zabrze,0,https://www.thesportsdb.com/images/media/event/thumb/4rnkgt1603049537.jpg
1021022,2020-10-04,6,Piast Gliwice,1,Lech Poznań,4,https://www.thesportsdb.com/images/media/event/thumb/qq5gj71603049442.jpg
1021030,2020-10-17,7,Cracovia Kraków,1,Piast Gliwice,0,https://www.thesportsdb.com/images/media/event/thumb/wn5buq1603049380.jpg
1021029,2020-10-17,7,Górnik Zabrze,1,Raków Częstochowa,3,https://www.thesportsdb.com/images/media/event/thumb/cuj2f71603049393.jpg
1021028,2020-10-17,7,Jagiellonia Białystok,2,Lech Poznań,1,https://www.thesportsdb.com/images/media/event/thumb/96gzcb1603049400.jpg
1021033,2020-10-18,7,Wisła Płock,1,Śląsk Wrocław,0,https://www.thesportsdb.com/images/media/event/thumb/t0l4191603049533.jpg
1021034,2020-10-18,7,Stal Mielec,0,Wisła Kraków,6,https://www.thesportsdb.com/images/media/event/thumb/ebaqly1603049502.jpg
1021032,2020-10-18,7,Legia Warszawa,2,Zagłębie Lubin,1,https://www.thesportsdb.com/images/media/event/thumb/wrbeea1603049417.jpg
1021035,2020-10-19,7,Podbeskidzie Bielsko-Biała,1,Warta Poznań,2,https://www.thesportsdb.com/images/media/event/thumb/g4d2ou1603049458.jpg
1021031,2020-10-19,7,Lechia Gdańsk,0,Pogoń Szczecin,1,https://www.thesportsdb.com/images/media/event/thumb/arrc3x1603049422.jpg
1021018,2020-10-21,5,Legia Warszawa,2,Śląsk Wrocław,1,https://www.thesportsdb.com/images/media/event/thumb/hstjgo1603049414.jpg
1021037,2020-10-23,8,Piast Gliwice,2,Wisła Płock,2,https://www.thesportsdb.com/images/media/event/thumb/6w1fya1603049448.jpg
1021041,2020-10-23,8,Zagłębie Lubin,1,Lechia Gdańsk,1,https://www.thesportsdb.com/images/media/event/thumb/fesz1l1603049540.jpg
1021042,2020-10-24,8,Wisła Kraków,3,Podbeskidzie Bielsko-Biała,0,https://www.thesportsdb.com/images/media/event/thumb/bcvk8h1603049520.jpg
1021040,2020-10-24,8,Śląsk Wrocław,1,Jagiellonia Białystok,0,https://www.thesportsdb.com/images/media/event/thumb/mfxs3e1603049484.jpg
1021036,2020-10-24,8,Pogoń Szczecin,0,Legia Warszawa,0,https://www.thesportsdb.com/images/media/event/thumb/xcusq51603049463.jpg
1021039,2020-10-25,8,Raków Częstochowa,2,Stal Mielec,1,https://www.thesportsdb.com/images/media/event/thumb/1e6eqy1603049478.jpg
1021038,2020-10-25,8,Lech Poznań,1,Cracovia Kraków,1,https://www.thesportsdb.com/images/media/event/thumb/xh1e0d1603049428.jpg
1021043,2020-10-26,8,Warta Poznań,0,Górnik Zabrze,1,https://www.thesportsdb.com/images/media/event/thumb/fkelvy1603049505.jpg
1021026,2020-10-28,6,Wisła Kraków,1,Lechia Gdańsk,3,https://www.thesportsdb.com/images/media/event/thumb/gng8y81603049517.jpg
1021020,2020-10-30,6,Pogoń Szczecin,3,Jagiellonia Białystok,0,https://www.thesportsdb.com/images/media/event/thumb/yq8l3o1603049462.jpg
1021027,2020-11-02,6,Warta Poznań,0,Legia Warszawa,3,https://www.thesportsdb.com/images/media/event/thumb/zgw9jn1603049506.jpg
1021051,2020-11-07,9,Stal Mielec,0,Warta Poznań,1,https://www.thesportsdb.com/images/media/event/thumb/u53kwu1603049501.jpg
